time,gFx,gFy,gFz,TgF
11.551593,0.8653,0.1019,0.6093,1.06
11.558356,0.8997,0.0626,0.6084,1.09
11.575567,1.0537,-0.0626,0.5260,1.18
11.618002,0.9330,-0.1386,0.3320,1.00
11.631742,0.8228,-0.0827,0.2602,0.87
11.648975,0.7052,-0.0201,0.2233,0.74
11.659691,0.6554,-0.0042,0.2267,0.69
11.675684,0.5990,0.0017,0.2336,0.64
11.719668,0.4956,-0.0683,0.2040,0.54
11.721194,0.4886,-0.0714,0.2057,0.53
11.741678,0.5528,-0.0963,0.2374,0.61
11.758912,0.6684,-0.0753,0.2942,0.73
11.793439,0.8059,0.0308,0.3525,0.88
11.809564,0.8313,0.0506,0.3513,0.90
11.835622,0.8680,0.0548,0.3093,0.92
11.855311,0.9176,0.0120,0.2585,0.95
11.868113,0.9326,-0.0033,0.2367,0.96
11.891391,1.0197,-0.0418,0.2106,1.04
11.909255,1.0884,-0.0424,0.1526,1.10
11.931052,1.1206,-0.0870,0.0242,1.12
11.951300,1.1401,-0.1780,-0.0397,1.15
11.975312,1.1296,-0.2700,0.1976,1.18
11.992492,1.1775,-0.3712,0.3946,1.30
12.009848,1.5225,-0.3292,0.6413,1.68
12.028900,1.7191,-0.0788,0.6809,1.85
12.043490,1.6989,0.2365,0.7784,1.88
12.074832,1.0076,0.2060,0.6326,1.21
12.091230,0.9225,0.0418,0.4742,1.04
12.108763,0.9471,-0.0215,0.4032,1.03
12.133004,1.0150,0.0839,0.4327,1.11
12.151900,1.0900,0.1848,0.3885,1.17
12.168162,1.0832,0.1725,0.3362,1.15
12.192994,1.0036,0.0832,0.2719,1.04
12.207607,0.9121,0.0360,0.2495,0.95
12.233060,0.7226,0.0094,0.2483,0.76
12.245145,0.6405,0.0001,0.2341,0.68
12.276740,0.5406,-0.0015,0.1563,0.56
12.294731,0.5217,0.0367,0.1317,0.54
12.307996,0.5064,0.0690,0.1361,0.53
12.328990,0.5318,0.0988,0.1598,0.56
12.350479,0.5885,0.0590,0.0972,0.60
12.375337,0.6430,0.0110,0.1078,0.65
12.391819,0.6977,0.0243,0.1402,0.71
12.407668,0.7480,0.0888,0.1334,0.76
12.432677,0.8934,0.2441,0.1859,0.94
12.457875,1.0397,0.3401,0.2062,1.11
12.474196,1.1457,0.3580,0.2238,1.22
12.491390,1.2684,0.3614,0.2704,1.35
12.528218,1.1839,0.1918,0.1640,1.21
12.548066,1.1958,0.1275,0.3536,1.25
12.556977,1.1983,0.1239,0.4575,1.29
12.575014,1.5191,0.3546,0.4332,1.62
12.591119,1.5831,0.4230,0.3303,1.67
12.627851,1.1017,0.0949,0.3978,1.18
12.654075,0.8135,0.0429,0.4742,0.94
12.654424,0.8135,0.0429,0.4742,0.94
12.674166,0.7597,0.0606,0.5292,0.93
12.707185,1.0507,0.0140,0.5040,1.17
12.727776,1.0358,0.0005,0.4083,1.11
12.750009,0.8657,0.0162,0.3100,0.92
12.756415,0.8325,0.0222,0.2856,0.88
12.773572,0.7363,0.0445,0.2208,0.77
12.807228,0.5887,-0.0028,0.2157,0.63
12.827281,0.5445,-0.0797,0.2313,0.60
12.850017,0.5723,-0.1291,0.2167,0.63
12.857394,0.6014,-0.1305,0.2206,0.65
12.891808,0.7031,-0.0541,0.2846,0.76
12.907075,0.7419,-0.0250,0.3161,0.81
12.927234,0.7814,-0.0320,0.3259,0.85
12.950356,0.8235,-0.0839,0.3122,0.88
12.956818,0.8310,-0.0944,0.3047,0.89
12.990108,0.9170,-0.0626,0.3156,0.97
13.006479,0.9810,-0.0106,0.2551,1.01
13.028290,1.0463,-0.0377,0.1987,1.07
13.048371,1.0358,-0.1088,0.1679,1.05
13.071936,1.0057,-0.1171,0.1733,1.03
13.089896,0.9940,-0.0946,0.2194,1.02
13.106711,1.0087,-0.0260,0.1764,1.02
13.129447,0.9193,0.0120,0.4185,1.01
13.151258,1.0162,-0.3814,0.5338,1.21
13.158389,1.1939,-0.4340,0.5218,1.37
13.190389,1.9236,0.0687,0.6240,2.02
13.209185,1.5166,0.3143,0.8385,1.76
13.230669,1.0290,0.1239,0.7176,1.26
13.251200,1.0229,0.0816,0.5414,1.16
13.273646,0.9955,0.1594,0.4116,1.09
13.289279,1.0686,0.1706,0.3538,1.14
13.306944,1.1865,0.1268,0.3291,1.24
13.330639,1.1296,0.0736,0.3274,1.18
13.349924,1.0260,0.0618,0.2467,1.06
13.372634,0.8741,0.0487,0.2470,0.91
13.389379,0.7928,0.0565,0.2636,0.84
13.406389,0.7180,0.0909,0.2844,0.78
13.431946,0.6564,0.1144,0.2609,0.72
13.453393,0.6581,0.0907,0.2475,0.71
13.474840,0.6127,0.0776,0.2289,0.66
13.489908,0.5682,0.0814,0.2243,0.62
13.505480,0.5428,0.0868,0.2157,0.59
13.528916,0.5374,0.1332,0.2155,0.59
13.551933,0.5750,0.1784,0.1879,0.63
13.572648,0.6608,0.1757,0.1854,0.71
13.589127,0.7480,0.1666,0.1668,0.78
13.604876,0.8049,0.1669,0.1439,0.83
13.626766,0.9344,0.1652,0.1241,0.96
13.654515,1.1343,0.1586,0.1463,1.15
13.672319,1.2073,0.1720,0.1204,1.23
13.688683,1.2324,0.1720,0.0440,1.25
13.731203,1.3444,0.0350,0.4537,1.42
13.731848,1.3444,0.0350,0.4537,1.42
13.755168,1.2691,0.4279,0.5560,1.45
13.771498,1.4506,0.6837,0.4097,1.66
13.788736,1.5642,0.3776,0.3357,1.64
13.823890,0.9596,-0.0865,0.3496,1.02
13.849836,0.6666,0.0413,0.3720,0.76
13.854575,0.6419,0.0631,0.3829,0.75
13.871905,0.6395,0.1594,0.4842,0.82
13.905392,1.0583,0.1699,0.4866,1.18
13.921874,1.0553,0.1515,0.4510,1.16
13.942703,0.9205,0.0868,0.3240,0.98
13.965511,0.7766,0.0380,0.2108,0.81
13.971951,0.7572,0.0345,0.1896,0.78
14.004142,0.7314,-0.0077,0.1910,0.76
14.025141,0.7011,-0.0611,0.2260,0.74
14.047899,0.7348,-0.0870,0.2316,0.78
14.054849,0.7627,-0.0744,0.2211,0.80
14.072153,0.7944,-0.0255,0.2338,0.83
14.097931,0.7686,0.0240,0.2551,0.81
14.129676,0.8030,0.0336,0.2248,0.83
14.153674,0.9024,0.0259,0.1833,0.92
14.158082,0.9114,0.0220,0.1801,0.93
14.188846,0.9566,-0.0360,0.1619,0.97
14.204971,0.9344,-0.0724,0.1581,0.95
14.223294,0.9266,-0.0946,0.1483,0.94
14.240778,0.9124,-0.0993,0.1297,0.93
14.264537,0.9258,-0.1051,0.1579,0.95
14.286893,0.9456,-0.0616,0.1573,0.96
14.304386,0.9579,-0.0292,0.1283,0.97
14.320704,0.9818,-0.0220,0.1029,0.99
14.348223,1.0004,-0.0385,0.0413,1.00
14.365682,1.0199,-0.0580,0.0525,1.02
14.387246,1.0719,-0.0641,0.0838,1.08
14.404235,1.1582,0.0073,0.1099,1.16
14.420655,1.0984,-0.1526,0.2597,1.14
14.443080,1.4320,-0.3192,0.1673,1.48
14.463218,1.7639,-0.1277,0.1815,1.78
14.486758,1.6920,-0.0504,0.5094,1.77
14.504174,1.3448,-0.0619,0.6296,1.49
14.520210,1.1057,-0.0861,0.6428,1.28
14.546809,0.9730,-0.0182,0.6242,1.16
14.564679,0.9515,0.0429,0.6023,1.13
14.587261,1.0016,0.0895,0.5443,1.14
14.604084,0.9906,0.1268,0.5077,1.12
14.629764,0.9694,0.1386,0.4524,1.08
14.648082,0.9291,0.1181,0.3978,1.02
14.669891,0.8660,0.0724,0.3452,0.94
14.686798,0.8266,0.0572,0.3147,0.89
14.703672,0.7849,0.0648,0.2910,0.84
14.729454,0.7250,0.0865,0.2627,0.78
14.747095,0.7040,0.0881,0.2426,0.75
14.770336,0.6891,0.0958,0.2612,0.74
14.787378,0.6666,0.1054,0.2770,0.73
14.826609,0.6608,0.1628,0.2536,0.73
14.827302,0.6608,0.1628,0.2536,0.73
14.848969,0.7082,0.1706,0.2226,0.76
14.870368,0.7583,0.1477,0.2321,0.81
14.886556,0.8335,0.1242,0.2536,0.88
14.927153,0.9132,0.1747,0.2162,0.95
14.952930,0.9249,0.1994,0.1661,0.96
14.953568,0.9168,0.2001,0.1656,0.95
14.969980,0.9070,0.1857,0.1200,0.93
15.003055,0.8738,0.1291,0.0748,0.89
15.020072,0.8909,0.0990,0.0626,0.90
15.040396,0.9335,0.0883,0.0867,0.94
15.059860,0.9586,0.1034,0.1009,0.97
15.069383,0.9671,0.1259,0.1229,0.98
15.103588,0.9288,0.2031,0.1188,0.96
15.119145,0.8802,0.1601,0.1828,0.91
15.140063,0.8818,0.0814,0.3657,0.96
15.162719,1.0411,0.1769,0.2495,1.09
15.169372,1.0617,0.2004,0.1999,1.10
15.202102,1.1604,0.1078,0.1526,1.18
15.219406,1.2239,0.0069,0.1422,1.23
15.239199,1.2019,0.0233,0.2660,1.23
15.260362,1.1697,0.1804,0.3079,1.22
15.285614,1.0246,0.1713,0.3154,1.09
15.303936,1.1401,0.0704,0.3279,1.19
15.318886,1.1184,0.0277,0.2881,1.16
15.344576,0.8457,-0.0045,0.2439,0.88
15.361918,0.7766,0.0369,0.2355,0.81
15.386063,0.7705,0.0897,0.2509,0.82
15.403649,0.8518,0.1090,0.3140,0.91
15.419151,0.9359,0.0932,0.3564,1.01
15.444652,0.9911,0.0069,0.3445,1.05
15.464006,0.9982,-0.0565,0.3266,1.05
15.484785,0.9730,-0.0641,0.3005,1.02
15.502058,0.9447,-0.0304,0.2749,0.98
15.517956,0.9163,0.0069,0.2539,0.95
15.545148,0.9093,0.0336,0.2578,0.95
15.564126,0.9302,0.0042,0.2560,0.96
15.584826,0.9605,-0.0411,0.2402,0.99
15.602634,0.9552,-0.0744,0.2229,0.98
15.617932,0.9305,-0.0685,0.2113,0.96
15.640253,0.9520,-0.0434,0.2087,0.98
15.668406,0.9962,-0.0001,0.2023,1.02
15.685180,1.0062,0.0140,0.2028,1.03
15.703255,1.0199,0.0350,0.2108,1.04
15.718605,1.0246,0.0509,0.2011,1.05
15.743323,1.0231,0.0476,0.1908,1.04
15.760661,1.0060,0.0280,0.2064,1.03
15.784496,0.9652,-0.0143,0.2196,0.99
15.801918,0.9850,-0.0223,0.2399,1.01
15.818674,1.0265,0.0580,0.2057,1.05
15.839411,0.9752,0.1771,0.1854,1.01
15.862716,0.9124,0.1916,0.2162,0.96
15.883803,0.9386,0.0965,0.2064,0.97
15.901230,0.9774,-0.0131,0.1969,1.00
15.921982,0.9964,-0.1051,0.1898,1.02
15.950518,1.0255,-0.1203,0.1740,1.05
15.967636,1.0402,-0.0685,0.1931,1.06
15.984010,1.0275,-0.0054,0.2136,1.05
16.025019,0.9843,0.0914,0.2185,1.01
16.025474,0.9843,0.0914,0.2185,1.01
16.051912,0.9638,0.0765,0.2113,0.99
16.068701,0.9679,0.0753,0.1987,0.99
16.085149,0.9771,0.0792,0.1857,1.00
16.124962,0.9969,0.0641,0.1830,1.02
16.125406,0.9969,0.0641,0.1830,1.02
16.150534,0.9867,0.0448,0.1798,1.00
16.167610,0.9822,0.0336,0.1896,1.00
16.183813,0.9894,0.0328,0.2033,1.01
16.219783,0.9808,0.0504,0.2218,1.01
16.235079,0.9694,0.0599,0.2297,1.00
16.251466,0.9677,0.0841,0.2301,1.00
16.267367,0.9608,0.1005,0.2338,0.99
16.301196,0.9613,0.1125,0.2399,1.00
16.316529,0.9581,0.1051,0.2475,1.00
16.337912,0.9491,0.0961,0.2634,0.99
16.353369,0.9424,0.0924,0.2732,0.99
