time,gFx,gFy,gFz,TgF
7.926645,1.0016,0.0792,0.0152,1.00
7.944472,1.0026,0.0785,0.0161,1.01
7.977349,1.0011,0.0788,0.0156,1.00
7.998505,1.0053,0.0783,0.0156,1.01
8.010574,1.0050,0.0804,0.0137,1.01
8.026391,1.0050,0.0832,0.0110,1.01
8.061065,1.0004,0.0807,0.0056,1.00
8.078177,1.0004,0.0783,0.0063,1.00
8.101343,0.9984,0.0683,0.0051,1.00
8.115145,0.9984,0.0707,0.0039,1.00
8.127110,0.9945,0.0734,0.0035,1.00
8.162399,0.9911,0.0778,0.0035,0.99
8.176929,0.9933,0.0770,0.0068,1.00
8.197774,0.9982,0.0778,0.0086,1.00
8.225767,1.0020,0.0741,0.0075,1.00
8.242462,1.0045,0.0719,0.0051,1.01
8.259453,1.0024,0.0719,0.0035,1.00
8.277099,1.0033,0.0724,0.0066,1.01
8.292394,1.0031,0.0724,0.0079,1.01
8.317020,1.0020,0.0780,0.0088,1.01
8.342629,1.0013,0.0734,0.0110,1.00
8.359957,1.0038,0.0748,0.0073,1.01
8.376067,1.0020,0.0770,0.0063,1.01
8.415075,0.9962,0.0767,0.0007,1.00
8.416046,0.9945,0.0755,0.0002,1.00
8.442413,0.9989,0.0687,0.0026,1.00
8.459673,1.0053,0.0690,0.0010,1.01
8.476775,1.0004,0.0702,-0.0018,1.00
8.513280,1.0041,0.0770,0.0056,1.01
8.526988,1.0001,0.0783,0.0051,1.00
8.542811,1.0001,0.0755,0.0061,1.00
8.559782,0.9989,0.0741,0.0059,1.00
8.576038,1.0031,0.0724,0.0047,1.01
8.615999,0.9992,0.0719,0.0010,1.00
8.626029,1.0004,0.0709,0.0019,1.00
8.642440,1.0004,0.0731,0.0044,1.00
8.658945,1.0011,0.0729,0.0017,1.00
8.696781,1.0057,0.0734,0.0071,1.01
8.709823,1.0011,0.0765,0.0047,1.00
8.725743,0.9999,0.0783,-0.0001,1.00
