time,gFx,gFy,gFz,TgF
10.229980,0.8785,0.2390,0.2988,0.96
10.258326,0.9075,0.2617,0.2334,0.97
10.275286,0.9090,0.2686,0.2087,0.97
10.291475,0.9032,0.2661,0.2128,0.97
10.312255,0.9039,0.2395,0.2115,0.96
10.328801,0.9100,0.2280,0.2155,0.96
10.358971,0.8518,0.1811,0.2724,0.91
10.375577,0.7768,0.1417,0.2685,0.83
10.392431,0.7197,0.0983,0.2318,0.76
10.412063,0.6915,0.0480,0.2011,0.72
10.428499,0.6933,0.0138,0.1938,0.72
10.458550,0.7497,-0.0180,0.1845,0.77
10.475777,0.7919,-0.0133,0.2106,0.82
10.492261,0.8445,0.0225,0.2274,0.87
10.512938,0.8985,0.0658,0.2492,0.93
10.529666,0.9577,0.0978,0.2565,1.00
10.557549,1.0209,0.1566,0.2411,1.06
10.574906,1.0826,0.1620,0.2143,1.12
10.591269,1.1611,0.1415,0.2096,1.19
10.614325,1.2232,0.1535,0.2495,1.26
10.636144,1.2486,0.1554,0.3152,1.30
10.659397,1.2351,0.1628,0.4537,1.33
10.674967,1.2972,0.2353,0.5071,1.41
10.696498,1.2256,0.2691,0.5209,1.36
10.713009,1.0991,0.2898,0.4717,1.23
10.741043,0.9268,0.3494,0.4563,1.09
10.757280,0.9156,0.3629,0.4402,1.08
10.773881,0.9395,0.3455,0.4153,1.08
10.793265,0.9728,0.3233,0.3655,1.09
10.824731,0.9491,0.2754,0.2690,1.02
10.840597,0.9225,0.2314,0.2211,0.98
10.857051,0.9117,0.1843,0.1971,0.95
10.895740,0.9281,0.1195,0.1656,0.95
10.896202,0.9281,0.1195,0.1656,0.95
10.923513,0.9202,0.1168,0.1383,0.94
10.940300,0.9063,0.1300,0.1290,0.92
10.957518,0.8706,0.1538,0.1373,0.89
10.995823,0.7453,0.2253,0.1542,0.79
11.012603,0.6982,0.2495,0.1486,0.76
11.023408,0.6835,0.2568,0.1412,0.74
11.040556,0.6510,0.2728,0.1265,0.72
11.057437,0.6314,0.2812,0.1272,0.70
11.094929,0.6691,0.3152,0.1549,0.76
11.112476,0.7534,0.3413,0.1058,0.83
11.123941,0.8068,0.3599,0.0970,0.89
11.140134,0.8921,0.3695,0.0926,0.97
11.174851,1.0483,0.3110,0.1034,1.10
11.193267,1.1208,0.2986,0.0874,1.16
11.216466,1.1816,0.3406,0.0440,1.23
11.236082,1.2557,0.3832,0.1395,1.32
11.244830,1.2977,0.3881,0.2160,1.37
11.272499,1.2412,0.3211,0.2180,1.30
11.289865,1.2021,0.3087,0.3019,1.28
11.312301,1.1428,0.3364,0.4034,1.26
11.328676,1.0094,0.4010,0.3995,1.16
11.357049,0.8750,0.4268,0.3210,1.03
11.373377,0.8919,0.3934,0.3159,1.02
11.389564,0.9461,0.3448,0.3044,1.05
11.410903,1.0270,0.2407,0.3096,1.10
11.429550,1.0776,0.1796,0.3124,1.14
11.456832,1.0553,0.1752,0.2888,1.11
11.474381,0.9608,0.1901,0.2208,1.00
11.489638,0.8821,0.2109,0.1789,0.92
11.511658,0.8238,0.2090,0.1523,0.86
11.530574,0.8105,0.1943,0.1830,0.85
11.556710,0.8133,0.1573,0.2194,0.86
11.573252,0.8284,0.1457,0.2231,0.87
11.589030,0.8105,0.1398,0.2341,0.86
11.610549,0.7673,0.1205,0.2294,0.81
11.627509,0.7216,0.0995,0.1915,0.75
11.657119,0.6864,0.0499,0.1192,0.70
11.673094,0.6955,0.0328,0.1048,0.70
11.688568,0.6928,0.0364,0.0776,0.70
