time,gFx,gFy,gFz,TgF
8.809635,0.8008,0.1308,0.3753,0.89
8.826294,0.8633,0.1349,0.4295,0.97
8.842285,0.9466,0.1281,0.4649,1.06
8.879819,0.9779,0.1618,0.4933,1.11
8.892621,0.9845,0.2048,0.4537,1.10
8.909018,1.0262,0.2199,0.3885,1.12
8.925830,1.0839,0.1848,0.3494,1.15
8.942443,1.1138,0.1200,0.3063,1.16
8.975937,1.0705,0.0084,0.6098,1.23
8.995615,1.0866,0.0767,0.6745,1.28
9.015955,1.4262,0.0367,0.4906,1.51
9.025511,1.1576,0.3602,0.6340,1.37
9.060289,1.2019,0.5507,0.9306,1.62
9.075963,1.1037,0.5977,0.9371,1.57
9.096626,0.8997,0.5321,0.8278,1.33
9.110698,0.7407,0.4662,0.6515,1.09
9.125186,0.7216,0.3646,0.4144,0.91
9.158819,0.7585,0.2283,0.1733,0.81
9.176746,0.8064,0.1659,0.2390,0.86
9.194846,0.8406,0.1170,0.2888,0.90
9.208386,0.8538,0.1030,0.3264,0.92
9.241492,0.7917,0.1999,0.4080,0.91
9.258120,0.8079,0.2768,0.4251,0.95
9.275942,0.7944,0.3140,0.4395,0.96
9.296609,0.7392,0.3238,0.3706,0.89
9.311295,0.7011,0.3240,0.3215,0.84
9.342211,0.6317,0.2610,0.2531,0.73
9.357764,0.6214,0.2183,0.2411,0.70
9.375208,0.6225,0.2111,0.2619,0.71
9.398028,0.6859,0.2148,0.3012,0.78
9.416634,0.7355,0.2558,0.2788,0.83
9.442176,0.7504,0.3020,0.2133,0.84
9.459336,0.7749,0.3311,0.1991,0.87
9.475547,0.8254,0.3543,0.2194,0.92
9.496482,0.9109,0.3926,0.2658,1.03
9.515228,0.8953,0.4223,0.4021,1.07
9.542590,1.0129,0.5390,0.4842,1.25
9.558217,1.2493,0.6094,0.7085,1.56
9.574912,1.2379,0.6320,0.6724,1.54
9.596569,1.1907,0.6675,0.5670,1.48
9.615406,0.9173,0.6064,0.5717,1.24
9.641846,0.8350,0.4780,0.4959,1.08
9.658698,0.7709,0.3406,0.5607,1.01
9.675116,0.7155,0.2588,0.6401,0.99
9.698613,0.7519,0.2300,0.6233,1.00
9.714888,0.7937,0.2922,0.5532,1.01
9.740627,0.8137,0.3289,0.4987,1.01
9.759265,0.7795,0.3462,0.4588,0.97
9.775832,0.7143,0.3611,0.3960,0.89
9.812405,0.6884,0.3284,0.3401,0.84
9.823831,0.6815,0.2815,0.3545,0.82
9.841207,0.6996,0.1711,0.3499,0.80
9.857314,0.6815,0.0639,0.3196,0.76
9.895722,0.6855,-0.0064,0.2939,0.75
9.912212,0.7339,0.0424,0.2932,0.79
9.923628,0.7597,0.0755,0.2925,0.82
9.941565,0.7998,0.1486,0.3098,0.87
9.958504,0.8408,0.1908,0.3394,0.93
10.000111,1.0134,0.1740,0.3894,1.10
10.003251,1.0267,0.1711,0.3892,1.11
10.031566,1.0927,0.1699,0.3369,1.16
10.039794,1.0881,0.1650,0.3137,1.14
10.073144,1.0290,0.1156,0.2282,1.06
10.093876,0.9906,0.0235,0.3718,1.06
10.110536,1.0534,-0.0231,0.3042,1.10
10.123376,1.0739,0.0135,0.2504,1.10
10.140655,1.1355,0.0870,0.4962,1.24
10.173611,1.2908,0.4161,0.7835,1.57
10.190209,1.1680,0.5158,0.9047,1.56
10.212131,0.9926,0.5684,0.8900,1.45
10.227923,0.8848,0.5744,0.7286,1.28
10.256770,0.8233,0.5111,0.3887,1.04
10.273666,0.8471,0.3921,0.2812,0.97
10.290701,0.8790,0.2847,0.2783,0.96
10.312615,0.8660,0.2114,0.2763,0.93
10.333269,0.8885,0.1740,0.2819,0.95
10.356869,0.8983,0.1396,0.3249,0.97
10.373778,0.8560,0.1482,0.3567,0.94
10.390031,0.8296,0.1804,0.3733,0.93
10.414467,0.7954,0.2118,0.3415,0.89
10.432925,0.7446,0.2295,0.3005,0.84
10.456036,0.6740,0.2353,0.2329,0.75
10.474510,0.6256,0.2412,0.2082,0.70
10.491305,0.5929,0.2488,0.2045,0.67
10.514943,0.5939,0.2385,0.2462,0.69
10.532661,0.6261,0.2393,0.3115,0.74
10.558398,0.6703,0.3140,0.2979,0.80
10.574476,0.7020,0.3699,0.2685,0.84
