time,gFx,gFy,gFz,TgF
11.723091,1.0262,0.2178,0.4640,1.15
11.756830,0.8173,0.2383,0.3401,0.92
11.773094,0.7854,0.2627,0.3633,0.90
11.793025,0.7297,0.2876,0.3664,0.87
11.814956,0.6996,0.2463,0.4889,0.89
11.838727,0.7238,0.1687,0.3960,0.84
11.855375,0.6815,0.1662,0.3753,0.80
11.873718,0.6486,0.1733,0.3643,0.76
11.896500,0.5963,0.1696,0.3037,0.69
11.916700,0.5411,0.2004,0.2555,0.63
11.924749,0.5271,0.2153,0.2499,0.62
11.954917,0.3967,0.1978,0.2057,0.49
11.971967,0.3771,0.1420,0.1649,0.44
11.992694,0.3747,0.0816,0.2206,0.44
12.011253,0.4390,0.0714,0.1915,0.48
12.038654,0.5471,0.1755,0.2311,0.62
12.054823,0.6298,0.2118,0.2890,0.72
12.071876,0.7835,0.2297,0.3559,0.89
12.093047,0.9864,0.3028,0.4388,1.12
12.114678,0.9994,0.3606,0.4337,1.15
12.138004,0.9742,0.3760,0.5106,1.16
12.155584,1.0935,0.4032,0.5749,1.30
12.172008,1.1462,0.4924,0.8160,1.49
12.194316,1.1103,0.4110,1.0090,1.56
12.214978,1.4154,0.3169,1.0093,1.77
12.238126,1.4443,0.3108,0.9269,1.74
12.255519,1.3436,0.2566,0.7214,1.55
12.272397,1.2745,0.2048,0.5064,1.39
12.290917,1.1819,0.1872,0.5126,1.30
12.321690,1.1335,0.0695,0.4864,1.24
12.338173,1.0819,-0.0026,0.4689,1.18
12.355071,1.0073,-0.0326,0.4612,1.11
12.372127,0.9007,-0.0201,0.4447,1.00
12.393465,0.7942,0.0277,0.4412,0.91
12.414080,0.7560,0.0770,0.4498,0.88
12.437797,0.7334,0.1344,0.4463,0.87
12.455464,0.7087,0.1598,0.4366,0.85
12.495735,0.6845,0.1771,0.4649,0.85
12.496483,0.6801,0.1816,0.4676,0.85
12.515555,0.6624,0.2116,0.5145,0.87
12.537371,0.6598,0.2397,0.5358,0.88
12.554426,0.6773,0.2439,0.4875,0.87
12.595100,0.6332,0.1603,0.4605,0.80
12.595694,0.6230,0.1562,0.4676,0.79
12.615927,0.5518,0.1058,0.4957,0.75
12.637634,0.5843,0.0695,0.4073,0.72
12.671412,0.7353,0.0541,0.2003,0.76
12.691435,0.6769,0.0578,0.2241,0.72
12.712146,0.6375,0.0853,0.2380,0.69
12.720809,0.7143,0.0900,0.1940,0.75
12.736995,0.8892,0.1073,0.1600,0.91
12.775170,0.8025,0.0122,0.2827,0.85
12.796468,0.7318,0.0523,0.2854,0.79
12.804074,0.7851,0.0926,0.2863,0.84
12.820851,0.9857,0.1823,0.4144,1.08
12.836922,1.1667,0.3194,0.7537,1.43
12.874112,1.2021,0.5134,1.1185,1.72
12.893434,1.2430,0.7286,0.9064,1.70
12.903422,1.2564,0.7447,0.7664,1.65
12.920647,1.1890,0.6087,0.6193,1.47
12.953497,1.2186,0.2424,0.5854,1.37
12.969976,1.2109,0.1498,0.6338,1.37
12.990273,1.1472,0.1608,0.5790,1.30
13.010046,1.0187,0.1999,0.4710,1.14
13.036319,0.8672,0.2365,0.3266,0.96
13.053456,0.8206,0.2558,0.3124,0.91
13.070007,0.8120,0.2683,0.3709,0.93
13.096796,0.7370,0.2495,0.4114,0.88
13.120625,0.6698,0.2365,0.3785,0.80
13.136390,0.6373,0.2332,0.3249,0.75
13.152463,0.6212,0.2195,0.3005,0.72
13.170043,0.5965,0.2043,0.2765,0.69
13.188888,0.5589,0.2046,0.2453,0.64
13.211535,0.4993,0.2074,0.2064,0.58
13.236685,0.4765,0.1875,0.2289,0.56
13.252860,0.4919,0.1666,0.2583,0.58
13.269767,0.5100,0.1474,0.2863,0.60
13.289855,0.5240,0.1425,0.2802,0.61
13.311449,0.6195,0.1610,0.2541,0.69
13.336287,0.7250,0.2241,0.3215,0.82
13.352732,0.7988,0.2444,0.3557,0.91
13.372127,0.8562,0.2453,0.3443,0.95
13.394591,0.8641,0.2893,0.4104,1.00
13.416635,0.9016,0.3683,0.3934,1.05
13.436372,0.9051,0.4147,0.4852,1.11
13.452465,0.8804,0.3523,0.5040,1.07
13.471127,0.9381,0.3054,0.6878,1.20
13.492456,1.1678,0.3079,0.9872,1.56
13.513879,1.4380,0.3089,1.0544,1.81
13.535833,1.3385,0.4281,0.9306,1.69
13.552502,1.3602,0.2434,0.8788,1.64
13.568416,1.3053,0.1973,0.9242,1.61
13.591345,1.1323,0.1682,0.8238,1.41
13.612850,1.0097,0.1852,0.6501,1.22
13.635433,0.9882,0.1715,0.4466,1.10
13.653453,0.9379,0.1093,0.4600,1.05
13.668623,0.8723,0.0436,0.4784,1.00
13.690624,0.7863,0.0228,0.4693,0.92
13.710683,0.7136,0.0562,0.4368,0.84
13.735639,0.6415,0.0909,0.4435,0.79
13.753103,0.6463,0.1014,0.4575,0.80
13.789595,0.7285,0.1198,0.5316,0.91
13.812436,0.7155,0.1493,0.5487,0.91
13.812787,0.7155,0.1493,0.5487,0.91
13.835714,0.6415,0.1496,0.5832,0.88
13.852560,0.5867,0.1552,0.5851,0.84
13.885323,0.5701,0.1725,0.4561,0.75
13.905917,0.5098,0.1564,0.4041,0.67
13.929842,0.4800,0.1464,0.3487,0.61
13.937618,0.4842,0.1517,0.3350,0.61
13.968093,0.5885,0.1538,0.1906,0.64
13.984436,0.7246,0.1691,0.1444,0.76
14.005649,0.7956,0.1310,0.3261,0.87
14.026556,0.9037,0.0392,0.3741,0.98
14.051122,0.9992,-0.0578,0.3750,1.07
14.068097,0.8633,-0.1224,0.4479,0.98
14.084455,0.8093,-0.0926,0.3894,0.90
14.111075,0.8462,0.0259,0.4554,0.96
14.125638,0.8995,0.1792,0.7373,1.18
14.153586,1.1912,0.4569,1.1294,1.70
