time,gFx,gFy,gFz,TgF
6.837269,1.0020,-0.0611,-0.0006,1.00
6.853566,1.0024,-0.0626,-0.0020,1.00
6.874873,0.9943,-0.0590,-0.0018,1.00
6.886882,0.9938,-0.0562,-0.0001,1.00
6.922298,0.9989,-0.0490,-0.0033,1.00
6.936337,1.0029,-0.0490,0.0005,1.00
6.953772,1.0008,-0.0487,0.0066,1.00
6.969310,0.9999,-0.0485,0.0105,1.00
6.992166,1.0024,-0.0460,0.0054,1.00
7.019677,1.0057,-0.0518,-0.0001,1.01
7.036426,1.0064,-0.0560,0.0017,1.01
7.052767,1.0062,-0.0590,0.0042,1.01
7.074243,1.0038,-0.0648,0.0091,1.01
7.102117,0.9992,-0.0663,0.0137,1.00
7.119226,1.0041,-0.0641,0.0144,1.01
7.135903,1.0024,-0.0670,0.0117,1.00
7.153473,1.0024,-0.0639,0.0047,1.00
7.191159,0.9928,-0.0555,-0.0008,0.99
7.203358,0.9948,-0.0534,-0.0018,1.00
7.218734,0.9950,-0.0527,-0.0055,1.00
7.235802,0.9982,-0.0516,-0.0001,1.00
7.252734,1.0024,-0.0523,0.0024,1.00
7.292996,1.0024,-0.0531,0.0012,1.00
7.293552,1.0024,-0.0531,0.0012,1.00
7.319421,1.0031,-0.0531,-0.0018,1.00
7.335697,1.0031,-0.0541,-0.0016,1.00
7.352326,1.0006,-0.0562,-0.0006,1.00
7.390195,0.9969,-0.0631,0.0073,1.00
7.402469,0.9948,-0.0636,0.0098,1.00
7.418322,0.9964,-0.0607,0.0142,1.00
7.436150,0.9975,-0.0634,0.0124,1.00
7.470146,1.0016,-0.0623,0.0059,1.00
7.489248,1.0031,-0.0629,0.0042,1.01
7.501998,1.0053,-0.0639,0.0054,1.01
7.518315,1.0029,-0.0592,0.0047,1.00
7.535173,1.0045,-0.0595,0.0037,1.01
7.569425,0.9992,-0.0580,0.0005,1.00
7.590558,1.0001,-0.0580,0.0010,1.00
7.603784,1.0029,-0.0585,-0.0016,1.00
7.617997,1.0013,-0.0590,-0.0013,1.00
7.651654,1.0008,-0.0602,0.0037,1.00
7.668967,1.0006,-0.0578,0.0079,1.00
7.689239,1.0016,-0.0572,0.0073,1.00
7.701758,1.0038,-0.0548,0.0071,1.01
7.718858,1.0018,-0.0567,0.0112,1.00
7.752074,1.0013,-0.0572,0.0039,1.00
7.768363,1.0018,-0.0558,0.0042,1.00
7.789918,1.0011,-0.0578,0.0051,1.00
7.801303,1.0018,-0.0558,0.0026,1.00
7.819622,0.9984,-0.0553,0.0032,1.00
7.851528,1.0011,-0.0570,0.0019,1.00
7.870890,1.0041,-0.0592,0.0010,1.01
7.889889,1.0038,-0.0629,0.0059,1.01
7.901534,1.0031,-0.0629,0.0063,1.01
7.934357,0.9972,-0.0641,0.0081,1.00
7.951638,0.9994,-0.0634,0.0056,1.00
7.968114,1.0004,-0.0602,0.0056,1.00
7.989168,0.9992,-0.0599,0.0010,1.00
8.001194,1.0013,-0.0570,-0.0011,1.00
8.035987,1.0043,-0.0592,0.0071,1.01
8.051460,1.0031,-0.0634,0.0122,1.01
8.072730,1.0062,-0.0675,0.0110,1.01
8.083703,1.0038,-0.0667,0.0112,1.01
8.118320,0.9989,-0.0672,0.0130,1.00
8.134583,0.9962,-0.0702,0.0119,1.00
8.150824,0.9960,-0.0672,0.0079,1.00
8.175964,0.9980,-0.0611,0.0059,1.00
8.184291,1.0004,-0.0583,0.0059,1.00
8.217608,1.0053,-0.0538,0.0012,1.01
8.234449,1.0011,-0.0514,0.0039,1.00
8.250346,0.9992,-0.0485,0.0047,1.00
8.273798,1.0029,-0.0487,0.0017,1.00
8.299842,1.0011,-0.0546,-0.0026,1.00
8.317044,1.0001,-0.0574,0.0012,1.00
8.333915,1.0048,-0.0607,0.0026,1.01
8.350933,1.0055,-0.0626,0.0086,1.01
8.389527,1.0018,-0.0646,0.0130,1.00
8.400965,1.0018,-0.0655,0.0115,1.00
8.417739,1.0006,-0.0692,0.0130,1.00
8.434331,1.0006,-0.0729,0.0149,1.00
8.449844,1.0016,-0.0695,0.0140,1.00
8.471594,0.9987,-0.0736,0.0130,1.00
8.500821,0.9820,-0.0497,0.0110,0.98
8.516554,0.9957,-0.0474,-0.0001,1.00
8.533923,1.0121,-0.0416,-0.0104,1.01
8.566652,1.0131,-0.0355,-0.0004,1.01
8.589273,1.0067,-0.0587,0.0140,1.01
8.600795,1.0011,-0.0711,0.0161,1.00
8.616523,0.9975,-0.0807,0.0208,1.00
8.633402,0.9989,-0.0814,0.0152,1.00
8.668463,1.0004,-0.0675,0.0023,1.00
8.692329,0.9940,-0.0580,0.0044,1.00
8.700246,0.9926,-0.0541,0.0063,0.99
8.717888,0.9975,-0.0499,0.0059,1.00
8.734430,0.9984,-0.0538,0.0115,1.00
8.766797,1.0094,-0.0611,0.0140,1.01
8.787185,1.0076,-0.0626,0.0110,1.01
8.799666,1.0055,-0.0592,0.0075,1.01
8.815703,1.0011,-0.0574,0.0024,1.00
8.849819,1.0011,-0.0602,0.0007,1.00
8.866834,1.0060,-0.0607,0.0061,1.01
8.886963,1.0053,-0.0592,0.0079,1.01
8.899805,1.0013,-0.0597,0.0093,1.00
8.916513,0.9980,-0.0597,0.0098,1.00
8.949971,0.9984,-0.0604,0.0071,1.00
8.966306,1.0004,-0.0604,0.0098,1.00
8.991579,1.0016,-0.0592,0.0091,1.00
